year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1998,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,415.72700000000000000000,Million bbl/yr,165.78273873417499000000
1998,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,168.64800000000000000000,Bcf/yr,12.29281855374422600000
1999,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,413.55800000000000000000,Million bbl/yr,164.91778947585298000000
1999,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,183.60400000000000000000,Bcf/yr,13.38296723199596300000
2000,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,543.44220000000001000000,Million bbl/yr,216.71273758915171100000
2000,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,262.39069213050000000000,Bcf/yr,19.12575997670651330000
2001,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,621.60319999999999000000,Million bbl/yr,247.88161678680267500000
2001,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,290.14512156304511600000,Bcf/yr,21.14879117231496780000
2002,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,709.23320000000000000000,Million bbl/yr,282.82652388996357500000
2002,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,350.16855099559023200000,Bcf/yr,25.52392237450976610000
2003,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,825.77990000000000000000,Million bbl/yr,329.30277180369125500000
2003,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,500.11698042813534800000,Bcf/yr,36.45372192999335350000
2004,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,834.92690000000000000000,Million bbl/yr,332.95039322640733500000
2004,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,537.01834626068041100000,Bcf/yr,39.14347689041277070000
2005,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1153.46690000000000000000,Million bbl/yr,459.97710449698662500000
2005,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,650.90283929322557900000,Bcf/yr,47.44456204371566540000
2006,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,668.68090000000000000000,Million bbl/yr,266.65516298251737600000
2006,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,491.43670525377069500000,Bcf/yr,35.82101328408569480000
2007,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,825.02799999999999000000,Million bbl/yr,329.00293070303091400000
2007,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,566.65561521530000000000,Bcf/yr,41.30374899377395300000
2008,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,860.88820000000000000000,Million bbl/yr,343.30318584054962000000
2008,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,450.77524407588951000000,Bcf/yr,32.85718350614698380000
2009,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,885.82600000000000000000,Million bbl/yr,353.24782927724029600000
2009,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,463.12242881701049000000,Bcf/yr,33.75717462179709260000
2010,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,950.75300000000000000000,Million bbl/yr,379.13928178764680500000
2010,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,452.76228267360003000000,Bcf/yr,33.00201952519814910000
2011,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,980.79798000000000000000,Million bbl/yr,391.12055572369995000000
2011,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,471.03931795011600000000,Bcf/yr,34.33423976116059320000
2012,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1007.41321000000000000000,Million bbl/yr,401.73412116794574000000
2012,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,598.25959358027500000000,Bcf/yr,43.60737531378423680000
2013,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1504.65109000000000000000,Million bbl/yr,600.02159720095533600000
2013,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,1371.70119491008400000000,Bcf/yr,99.98383555680353880000
2014,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1632.44964000000010000000,Million bbl/yr,650.98483419363665400000
2014,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2026.95594179900000000000,Bcf/yr,147.74560984398776000000
2015,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1630.19200000000010000000,Million bbl/yr,650.08453726253575000000
2015,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2229.80515478035000000000,Bcf/yr,162.53136816279113900000
2016,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1539.30000000000000000000,Million bbl/yr,613.83881665976860000000
2016,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2369.61415570000000000000,Bcf/yr,172.72210081592380000000
2017,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1652.91500000000000000000,Million bbl/yr,659.14596741322760000000
2017,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2415.87636947000000000000,Bcf/yr,176.09417163662218000000
2018,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1687.36600000000000000000,Million bbl/yr,672.88426473847000000000
2018,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2375.26450242000000000000,Bcf/yr,173.13395679402436000000
2019,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1687.36600000000000000000,Million bbl/yr,672.88426473847000000000
2019,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2366.08268900000000000000,Bcf/yr,172.46469082961096000000
2020,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1498.98500000000010000000,Million bbl/yr,597.76208574725080000000
2020,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2217.76108760000000000000,Bcf/yr,161.65347140447113000000
2021,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1408.09300000000000000000,Million bbl/yr,561.51636514448350000000
2021,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2284.85895490000030000000,Bcf/yr,166.54426114441537000000
2022,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1424.53479982000000000000,Million bbl/yr,568.07299149754360000000
2022,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,2627.41122480000000000000,Bcf/yr,191.51302981676200000000
2023,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1419.08800000000000000000,Million bbl/yr,565.90092812062460000000
2023,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,3273.66963090000000000000,Bcf/yr,238.61905731201395000000
2024,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Oil & NGL,1348.72000000000000000000,Million bbl/yr,537.83972507332090000000
2024,Rosneft,State-owned Entity,253400JT3MQWNDKMJE44,Natural Gas,3090.03336250000000000000,Bcf/yr,225.23373802374562000000
2006,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,12.70000000000000000000,Million tonnes/yr,30.09173816889609000000
2007,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,12.90000000000000000000,Million tonnes/yr,30.56562380935115200000
2007,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,5.90000000000000000000,Million tonnes/yr,7.90133968969505000000
2008,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,11.27100000000000000000,Million tonnes/yr,26.70582526784471600000
2008,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,4.68800000000000000000,Million tonnes/yr,6.27821702801532040000
2009,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,8.65900000000000000000,Million tonnes/yr,20.51687880350167600000
2009,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,3.79600000000000030000,Million tonnes/yr,5.08364160374278100000
2010,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,8.76200000000000000000,Million tonnes/yr,20.76092990833603000000
2010,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,5.31800000000000050000,Million tonnes/yr,7.12191940166072500000
2011,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,9.85300000000000000000,Million tonnes/yr,23.34597607701836400000
2011,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,5.71900000000000000000,Million tonnes/yr,7.65894265853660900000
2012,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,10.94400000000000000000,Million tonnes/yr,25.93102224570069600000
2012,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Lignite Coal,5.50800000000000000000,Million tonnes/yr,7.37636932387124200000
2013,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,11.72100000000000000000,Million tonnes/yr,27.77206795886859300000
2014,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,12.49800000000000100000,Million tonnes/yr,29.61311367203648700000
2015,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,13.27500000000000000000,Million tonnes/yr,31.45415938520438000000
2016,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,13.65100000000000000000,Million tonnes/yr,32.34506438925989000000
2017,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,14.15500000000000100000,Million tonnes/yr,33.53925620320663400000
2018,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,14.04600000000000100000,Million tonnes/yr,33.28098852915863000000
2019,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,15.28900000000000000000,Million tonnes/yr,36.22618778458680600000
2020,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,14.55400000000000000000,Million tonnes/yr,34.48465805591446600000
2021,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,14.73570000000000100000,Million tonnes/yr,34.91518316026789000000
2022,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,14.41360000000000000000,Million tonnes/yr,34.15199033631501600000
2023,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,11.12340000000000000000,Million tonnes/yr,26.35609766518888400000
2024,Russian Coal,Investor-owned Company,2534004L951WTUL81746,Thermal Coal,10.30000000000000000000,Million tonnes/yr,24.40511048343541500000
1965,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,79.70000000000000000000,Million tonnes/yr,106.73504631672805000000
1966,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,83.90000000000000000000,Million tonnes/yr,112.35972880769741000000
1967,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,83.00000000000000000000,Million tonnes/yr,111.15443970248967000000
1968,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,90.00000000000000000000,Million tonnes/yr,120.52891052077194000000
1969,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,92.90000000000000000000,Million tonnes/yr,124.41261985977460000000
1970,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,94.00000000000000000000,Million tonnes/yr,125.88575098836180000000
1971,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,91.00000000000000000000,Million tonnes/yr,121.86812063766940000000
1972,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,94.00000000000000000000,Million tonnes/yr,125.88575098836180000000
1973,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,104.00000000000000000000,Million tonnes/yr,139.27785215733647000000
1974,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,110.00000000000000000000,Million tonnes/yr,147.31311285872127000000
1975,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,108.00000000000000000000,Million tonnes/yr,144.63469262492634000000
1976,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,110.00000000000000000000,Million tonnes/yr,147.31311285872127000000
1977,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,110.00000000000000000000,Million tonnes/yr,147.31311285872127000000
1978,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,108.00000000000000000000,Million tonnes/yr,144.63469262492634000000
1979,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,117.00000000000000000000,Million tonnes/yr,156.68758367700352000000
1980,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,117.00000000000000000000,Million tonnes/yr,156.68758367700352000000
1981,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,119.00000000000000000000,Million tonnes/yr,159.36600391079844000000
1982,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,116.00000000000000000000,Million tonnes/yr,155.34837356010604000000
1983,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,116.00000000000000000000,Million tonnes/yr,155.34837356010604000000
1984,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,120.00000000000000000000,Million tonnes/yr,160.70521402769594000000
1985,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,115.00000000000000000000,Million tonnes/yr,154.00916344320860000000
1986,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,112.00000000000000000000,Million tonnes/yr,149.99153309251620000000
1987,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,106.00000000000000000000,Million tonnes/yr,141.95627239113140000000
1988,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,103.00000000000000000000,Million tonnes/yr,137.93864204043900000000
1989,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,104.00000000000000000000,Million tonnes/yr,139.27785215733647000000
1990,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,103.00000000000000000000,Million tonnes/yr,137.93864204043900000000
1991,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,106.00000000000000000000,Million tonnes/yr,141.95627239113140000000
1992,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,109.00000000000000000000,Million tonnes/yr,145.97390274182380000000
1993,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,101.00000000000000000000,Million tonnes/yr,135.26022180664407000000
1994,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,100.00000000000000000000,Million tonnes/yr,133.92101168974660000000
1995,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,100.00000000000000000000,Million tonnes/yr,133.92101168974660000000
1996,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,102.00000000000000000000,Million tonnes/yr,136.59943192354154000000
1997,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,98.00000000000000000000,Million tonnes/yr,131.24259145595167000000
1998,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,94.00000000000000000000,Million tonnes/yr,125.88575098836180000000
1999,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,93.00000000000000000000,Million tonnes/yr,124.54654087146434000000
2000,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,94.00000000000000000000,Million tonnes/yr,125.88575098836180000000
2001,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,96.00000000000000000000,Million tonnes/yr,128.56417122215674000000
2002,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,98.00000000000000000000,Million tonnes/yr,131.24259145595167000000
2003,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,98.00000000000000000000,Million tonnes/yr,131.24259145595167000000
2004,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,100.00000000000000000000,Million tonnes/yr,133.92101168974660000000
2005,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,99.00000000000000000000,Million tonnes/yr,132.58180157284912000000
2006,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,98.00000000000000000000,Million tonnes/yr,131.24259145595167000000
2007,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,100.10000000000000000000,Million tonnes/yr,134.05493270143634000000
2008,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,95.40000000000000000000,Million tonnes/yr,127.76064515201826000000
2009,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,92.30000000000000000000,Million tonnes/yr,123.60909378963610000000
2010,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,90.50000000000000000000,Million tonnes/yr,121.19851557922067000000
2011,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,95.00000000000000000000,Million tonnes/yr,127.22496110525927000000
2012,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,100.80000000000000000000,Million tonnes/yr,134.99237978326457000000
2013,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,96.00000000000000000000,Million tonnes/yr,128.56417122215674000000
2014,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,93.60000000000000000000,Million tonnes/yr,125.35006694160280000000
2015,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,95.20000000000000000000,Million tonnes/yr,127.49280312863877000000
2016,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,90.50000000000000000000,Million tonnes/yr,121.19851557922067000000
2017,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,91.30000000000000000000,Million tonnes/yr,122.26988367273864000000
2018,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,86.30000000000000000000,Million tonnes/yr,115.57383308825130000000
2019,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,64.80000000000000000000,Million tonnes/yr,86.78081557495578000000
2020,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,51.40000000000000000000,Million tonnes/yr,68.83540000852975000000
2021,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,62.60000000000000000000,Million tonnes/yr,83.83455331778137000000
2022,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,65.30000000000000000000,Million tonnes/yr,87.45042063340453000000
2023,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,48.20000000000000000000,Million tonnes/yr,64.54992763445786000000
2024,RWE,Investor-owned Company,529900GB7KCA94ACC940,Lignite Coal,43.81818138000000000000,Million tonnes/yr,58.68175180814417000000
2000,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,49.86168000000000000000,Million tonnes/yr,135.33153160223114000000
2001,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,46.34626000000000000000,Million tonnes/yr,125.79019298658250000000
2002,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,42.83084000000000000000,Million tonnes/yr,116.24885437093387000000
2003,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,39.31542000000000000000,Million tonnes/yr,106.70751575528523000000
2004,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,35.80000000000000000000,Million tonnes/yr,97.16617713963657000000
2005,Samruk-Kazyna,State-owned Entity,213800N83GBAZJ4ER974,Bituminous Coal,35.00000000000000000000,Million tonnes/yr,94.99486591863912000000
